CIK,Year,Sentimental Score
25212,2001,0
25212,2000,0
25212,1999,0
25212,1998,0
25212,1997,9902
25212,1996,11434
25212,1995,11406
25232,2018,19097
25232,2017,22141
25232,2016,19319
25232,2015,261202
25232,2014,24319
25232,2013,24943
25232,2012,10478
25232,2011,9108
25232,2010,9887
25232,2009,8987
25232,2008,8325
25232,2007,6956
25232,2006,6129
25232,2005,11481
25232,2004,0
25232,2003,0
25232,2002,0
25232,2001,0
25232,2000,0
25232,1999,17172
25232,1998,31005
25232,1997,16003
25232,1996,18228
25232,1995,11134
25232,1994,10944
25445,2018,27652
25445,2017,21909
25445,2016,22315
25445,2015,29114
25445,2014,30657
25445,2013,25925
25445,2012,10045
25445,2011,8786
25445,2010,9671
25445,2009,8494
25445,2008,11455
25445,2007,13035
25445,2006,20
25445,2005,0
25445,2004,0
25445,2003,0
25445,2002,0
25445,2001,0
25445,2000,0
25445,1999,0
25445,1998,0
25445,1997,0
25445,1996,0
25445,1995,0
25445,1994,0
25475,2018,33450
25475,2017,32321
25475,2016,32015
25475,2015,32673
25475,2014,29316
25475,2013,31679
25475,2012,29721
25475,2011,27548
25475,2010,9445
25475,2009,0
25475,2008,0
25475,2007,0
25475,2006,0
25475,2005,0
25475,2004,12641
25475,2003,0
25475,2002,0
25475,2001,0
25475,2000,0
25475,1999,10095
25475,1998,13757
25475,1997,10663
25475,1996,16524
25793,2013,0
25793,2012,0
25793,2011,0
25793,2010,0
25793,2009,0
25793,2008,0
25793,2007,3977
25793,2006,3928
25793,2005,4187
25793,2004,4455
25793,2003,1379
25793,2002,0
25793,2001,0
25793,2000,0
25793,1999,0
25793,1998,0
25793,1997,11082
25793,1996,12990
25793,1995,23988
25895,2018,2756
25895,2017,15466
25895,2016,14899
25895,2015,12916
25895,2014,12692
25895,2013,11586
25895,2012,11338
25895,2011,13275
25895,2010,11516
25895,2009,9641
25895,2008,10469
25895,2007,2658
25895,2006,2557
25895,2005,1554
25895,2004,0
25895,2003,2064
25895,2002,1523
25895,2001,1248
25895,2000,1052
25895,1999,1071
25895,1998,851
25895,1997,1744
25895,1996,5789
25895,1995,3436
26058,2018,19762
26058,2017,19545
26058,2016,17344
26058,2015,0
26058,2014,0
26058,2013,0
26058,2012,0
26058,2011,0
26058,2010,0
26058,2009,0
26058,2008,0
26058,2007,0
26058,2006,0
26058,2005,0
26058,2004,-1
26058,2003,0
26058,2002,0
26058,2001,0
26058,2000,0
26058,1999,0
26058,1998,17176
26058,1997,28165
26058,1996,17113
26058,1995,12283
26058,1994,7643
26076,2017,12191
26076,2016,10963
26076,2015,10316
26076,2014,31411
26076,2013,21840
26076,2012,19838
26076,2011,13137
26076,2010,23749
26076,2009,12195
26076,2008,10931
26076,2007,9754
26076,2006,9044
26076,2005,8546
26076,2004,8892
26076,2003,0
26076,2002,3324
26076,2001,2085
26076,2000,1037
26076,1999,1082
26076,1998,1362
26076,1997,5719
26076,1996,5443
26076,1995,5112
26076,1994,0
26172,2018,0
26172,2017,27977
26172,2016,32016
26172,2015,32009
26172,2014,35861
26172,2013,14544
26172,2012,14233
26172,2011,8463
26172,2010,8202
26172,2009,12555
26172,2008,14152
26172,2007,0
26172,2006,12665
26172,2005,0
26172,2004,9439
26172,2003,6880
26172,2002,1557
26172,2001,6550
26172,2000,8332
26172,1999,16596
26172,1998,8021
26172,1997,10530
26172,1996,18054
26172,1995,9840
26172,1994,11678
26324,2018,24871
26324,2017,23492
26324,2016,24071
26324,2015,27434
26324,2014,31699
26324,2013,13729
26324,2012,14989
26324,2011,13636
26324,2010,14470
26324,2009,18006
26324,2008,21592
26324,2007,17550
26324,2006,15107
26324,2005,3677
26324,2004,3272
26324,2003,1523
26324,2002,1533
26324,2001,1402
26324,2000,1274
26324,1999,1034
26324,1998,49416
26324,1997,19654
26324,1996,13981
26324,1995,51736
26324,1994,19714
26537,2009,7162
26537,2008,6308
26537,2007,5205
26537,2006,5259
26537,2005,5308
26537,2004,4316
26537,2003,3312
26537,2002,9818
26537,1997,1796
26537,1996,7308
26537,1995,6202
26780,2018,45345
26780,2017,40446
26780,2016,35869
26780,2015,34178
26780,2014,33999
26780,2013,10003
26780,2012,10387
26780,2011,9501
26780,2010,8453
26780,2009,9685
26780,2008,15525
26780,2007,44873
26780,2006,8746
26780,2005,26919
26780,2004,0
26780,2003,0
26780,2002,0
26780,2001,0
26780,2000,0
26780,1999,0
26780,1998,0
26780,1997,0
26780,1996,0
26780,1995,0
26780,1994,0
26987,2004,784
26987,2003,0
26987,2002,0
26987,2001,0
26987,2000,0
26987,1999,0
26987,1998,11933
26987,1997,16715
26987,1996,19043
26987,1995,22673
26990,2001,543
26990,2000,825
26990,1999,789
26990,1997,0
27093,2018,0
27093,2017,0
27093,2016,0
27093,2015,5434
27093,2014,5736
27093,2013,4769
27093,2012,0
27093,2011,0
27093,2010,0
27093,2009,0
27093,2008,0
27093,2007,0
27093,2006,0
27093,2005,0
27093,2004,0
27093,2003,0
27093,2002,0
27093,2001,0
27093,2000,0
27093,1999,0
27093,1998,12023
27093,1997,16880
27093,1996,8216
27096,2008,7000
27096,2007,7647
27096,2006,6008
27096,2005,5899
27096,2004,7812
27096,2003,3239
27096,2002,3390
27096,2001,2473
27096,2000,2684
27096,1999,1775
27096,1998,2224
27096,1997,11733
27096,1996,12439
27096,1995,8093
27116,2001,0
27116,2000,0
27116,1999,0
27116,1998,10631
27116,1997,9232
27116,1996,9097
27367,2012,11171
27367,2011,11434
27367,2010,2237
27367,2009,0
27367,2008,1718
27367,2007,1476
27367,2006,2722
27367,2005,2245
27367,2004,861
27367,2003,2764
27367,2002,2046
27367,2001,1850
27367,2000,3780
27367,1999,2279
27367,1998,2096
27367,1997,2300
27367,1996,2480
27367,1995,2391
27419,2018,15687
27419,2017,15606
27419,2016,19658
27419,2015,18648
27419,2014,15911
27419,2013,2662
27419,2012,1416
27419,2011,2313
27419,2010,1898
27419,2009,2256
27419,2008,5153
27419,2007,4118
27419,2006,0
27419,2005,40
27419,2004,40
27419,2003,60
27419,2002,60
27419,2001,60
27419,2000,60
27419,1999,60
27419,1998,12404
27419,1997,21664
27419,1996,10572
27419,1995,17200
27419,1994,9915
27613,2010,184
27613,2009,6951
27613,2008,1128
27613,2007,1414
27613,2006,1444
27613,2005,1205
27613,2004,429
27613,2003,431
27613,2002,480
27613,2001,338
27613,2000,396
27613,1998,830
27613,1997,22504
27613,1996,8353
27751,2007,0
27751,2006,0
27751,2004,0
27751,2003,0
27751,2002,0
27751,2001,0
27751,2000,0
27751,1999,0
27751,1998,0
27751,1997,0
27751,1996,0
27904,2018,0
27904,2017,0
27904,2016,31494
27904,2015,28235
27904,2014,27315
27904,2013,27614
27904,2012,27207
27904,2011,6463
27904,2010,8522
27904,2009,10348
27904,2008,9367
27904,2007,0
27904,2006,12577
27904,2005,6423
27904,2004,28336
27904,2003,0
27904,2002,0
27904,2000,0
27904,1999,0
27904,1998,0
27904,1997,0
27904,1996,28282
27904,1995,20260
27904,1994,31562
27996,2018,0
27996,2017,0
27996,2016,47645
27996,2015,49903
27996,2014,48503
27996,2013,43227
27996,2012,11902
27996,2011,10899
27996,2010,10286
27996,2009,10721
27996,2008,10013
27996,2007,8994
27996,2006,8957
27996,2005,13951
27996,2004,10803
27996,2003,0
27996,2002,0
27996,2001,0
27996,2000,0
27996,1999,12891
27996,1998,62317
27996,1997,18324
27996,1996,14039
27996,1995,18163
27996,1994,6932
28365,2000,1439
28365,1999,6489
28365,1998,14763
28365,1997,25654
28365,1996,68213
28365,1995,29060
28372,2003,0
28372,2002,0
28372,2001,0
28372,2000,0
28372,1999,0
28372,1998,0
28372,1997,0
28372,1996,0
28372,1995,0
28412,2018,39249
28412,2017,43602
28412,2016,44901
28412,2015,42799
28412,2014,48309
28412,2013,52573
28412,2012,49323
28412,2011,0
28412,2010,0
28412,2009,0
28412,2008,0
28412,2007,0
28412,2006,0
28412,2005,0
28412,2004,0
28412,2003,0
28412,2002,0
28412,2001,0
28412,2000,43601
28412,1999,19680
28412,1998,24757
28412,1997,74324
28412,1996,47846
28412,1995,21783
28412,1994,33676
28452,2008,48953
28452,2007,32171
28452,2006,8967
28452,2005,19204
28452,2004,27266
28452,2003,11245
28452,2002,8912
28452,2001,8638
28452,2000,11155
28452,1999,7254
28452,1998,11699
28452,1997,39262
28452,1996,10080
28582,2000,0
28582,1999,0
28582,1998,25424
28582,1997,0
28582,1996,0
28582,1995,0
28626,2007,3296
28626,2006,2741
28626,2005,2054
28626,2004,1590
28626,2003,5236
28626,2002,2689
28626,2001,1988
28626,2000,1794
28626,1999,1241
28626,1998,10299
28626,1997,12914
28626,1996,6843
28626,1995,29043
28630,2008,16197
28630,2007,19892
28630,2006,19562
28630,2005,15066
28630,2004,30834
28630,2003,12372
28630,2002,10238
28630,2001,5476
28630,2000,0
28630,1999,0
28630,1998,12314
28630,1997,92132
28630,1996,10525
28630,1995,10034
28823,2018,0
28823,2017,0
28823,2016,0
28823,2015,0
28823,2014,0
28823,2013,0
28823,2012,0
28823,2011,0
28823,2010,0
28823,2009,0
28823,2008,0
28823,2007,358
28823,2006,0
28823,2005,19502
28823,2004,2902
28823,2003,4212
28823,2002,3494
28823,2001,3166
28823,2000,2481
28823,1999,1263
28823,1998,10538
28823,1997,10961
28823,1996,9327
28823,1995,26634
28917,2018,11087
28917,2017,10222
28917,2016,10535
28917,2015,12434
28917,2014,15395
28917,2013,5684
28917,2012,5079
28917,2011,3750
28917,2010,3896
28917,2009,3925
28917,2008,4436
28917,2007,3720
28917,2006,3884
28917,2005,4079
28917,2004,3583
28917,2003,2764
28917,2002,0
28917,2001,0
28917,2000,0
28917,1999,0
28917,1998,0
28917,1997,6994
28917,1996,6617
28917,1995,14016
28917,1994,13886
29002,2018,3716
29002,2017,4750
29002,2016,4675
29002,2015,6158
29002,2014,8461
29002,2013,7284
29002,2012,5032
29002,2011,5616
29002,2010,6044
29002,2009,8405
29002,2008,0
29002,2007,0
29002,2006,0
29002,2005,0
29002,2004,2870
29002,2003,2404
29002,2002,2344
29002,2001,2590
29002,2000,2091
29002,1999,2155
29002,1998,4047
29002,1997,14541
29002,1996,20628
29332,2018,22437
29332,2017,21770
29332,2016,22234
29332,2015,25690
29332,2014,27847
29332,2013,27079
29332,2012,21728
29332,2011,25237
29332,2010,4033
29332,2009,4305
29332,2008,5094
29332,2007,28020
29332,2006,2121
29332,2005,2620
29332,2004,2552
29332,2003,2950
29332,2002,1020
29332,2001,0
29332,2000,1574
29332,1999,11434
29332,1998,15315
29332,1997,31943
29332,1996,11504
29332,1995,8403
29332,1994,10450
29534,2018,9463
29534,2017,9278
29534,2016,8254
29534,2015,4369
29534,2014,4810
29534,2013,5425
29534,2012,6122
29534,2011,38861
29534,2010,7028
29534,2009,0
29534,2008,0
29534,2007,8459
29534,2006,8728
29534,2005,5926
29534,2004,5472
29534,2003,3387
29534,2002,6206
29534,2000,981
29534,1999,765
29534,1998,6055
29534,1997,5794
29534,1996,5037
29534,1995,6762
29534,1994,4970
29590,2000,0
29669,2018,5457
29669,2017,5008
29669,2016,6403
29669,2015,9108
29669,2014,12064
29669,2013,10803
29669,2012,8944
29669,2011,9059
29669,2010,7848
29669,2009,8047
29669,2008,23168
29669,2007,11195
29669,2006,9183
29669,2005,6088
29669,2004,8271
29669,2003,5304
29669,2002,4024
29669,2001,5206
29669,2000,5888
29669,1999,3256
29669,1998,2828
29669,1997,31572
29669,1996,40994
29669,1995,46801
29669,1994,19258
29806,2010,38247
29806,2009,41879
29806,2008,29025
29806,2007,9508
29806,2006,10064
29806,2005,8810
29806,2004,7601
29806,2003,4602
29834,2015,25435
29834,2014,109630
29834,2013,45939
29834,2012,21690
29834,2011,22308
29834,2010,22794
29834,2009,21033
29834,2008,6994
29834,2007,5682
29834,2006,2093
29834,1996,7255
29905,2018,433527
29905,2017,35257
29905,2016,37295
29905,2015,38499
29905,2014,37825
29905,2013,35134
29905,2012,10506
29905,2011,7709
29905,2010,6695
29905,2009,7099
29905,2008,7336
29905,2007,7215
29905,2006,8061
29905,2005,15928
29905,2004,10657
29905,2003,7411
29905,2002,4637
29905,2001,0
29905,2000,0
29905,1999,0
29905,1998,0
29905,1997,1970
29905,1996,19174
29905,1995,165
29905,1994,18743
29915,2018,50679
29915,2017,62785
29915,2016,58623
29915,2015,51029
29915,2014,50780
29915,2013,68426
29915,2012,72542
29915,2011,18831
29915,2010,16613
29915,2009,10837
29915,2008,13988
29915,2007,13841
29915,2006,16513
29915,2005,17150
29915,2004,13200
29915,2003,10004
29915,2002,4929
29915,2001,6965
29915,2000,5398
29915,1999,3603
29915,1998,4853
29915,1997,19869
29915,1996,19315
29915,1995,21871
29924,2007,8509
29924,2006,8317
29924,2005,24822
29924,2004,17044
29924,2003,11084
29924,2002,11766
29924,2001,13173
29924,2000,0
29924,1999,3224
29924,1998,2208
29924,1997,9356
29924,1996,7906
29924,1995,27828
29924,1994,7999
29989,2018,24755
29989,2017,23536
29989,2016,23123
29989,2015,22776
29989,2014,26380
29989,2013,22953
29989,2012,21290
29989,2011,7969
29989,2010,6756
29989,2009,9129
29989,2008,8633
29989,2007,9307
29989,2006,0
29989,2005,0
29989,2004,0
29989,2003,0
29989,2002,0
29989,2001,0
29989,2000,2153
29989,1999,3163
29989,1998,55426
29989,1997,14150
29989,1996,17578
29989,1995,18076
29989,1994,14581
30140,2010,2798
30140,2009,0
30140,2008,16042
30140,2007,0
30140,2006,12425
30140,2005,4323
30140,2004,5744
30140,2003,6449
30140,2002,944
30140,2001,180
30140,2000,651
30140,1999,14663
30140,1998,10562
30140,1997,11012
30140,1996,2339
30197,2003,7218
30197,2002,7236
30197,2001,7055
30197,2000,6481
30197,1999,5064
30197,1998,4414
30197,1997,4995
30197,1996,4664
30197,1995,9524
30302,2014,17804
30302,2013,15213
30302,2012,10668
30302,2011,10054
30302,2010,4012
30302,2009,0
30302,2008,0
30302,2007,0
30302,2006,5412
30302,2005,5341
30302,2004,3705
30302,2003,2844
30302,2002,2803
30302,2001,1866
30302,2000,1357
30302,1999,1373
30302,1998,1288
30302,1997,6096
30305,2018,22082
30305,2017,19781
30305,2016,18329
30305,2015,18527
30305,2014,17396
30305,2013,4754
30305,2012,4574
30305,2011,2760
30305,2010,4008
30305,2009,4655
30305,2008,4204
30305,2007,3250
30305,2006,3065
30305,2005,2828
30305,2004,3011
30305,2003,2067
30305,2002,10822
30305,2001,0
30305,2000,0
30305,1999,11268
30305,1998,14103
30305,1997,14133
30305,1996,9508
30554,2018,49453
30554,2017,46013
30554,2016,48696
30554,2015,35642
30554,2014,35680
30554,2013,35142
30554,2012,34088
30554,2011,13241
30554,2010,11410
30554,2009,12882
30554,2008,16103
30554,2007,15657
30554,2006,14769
30554,2005,16075
30554,2004,14786
30554,2003,14844
30554,2002,-121
30554,2001,66
30554,2000,18033
30554,1999,39706
30554,1998,28464
30554,1997,35940
30554,1996,34881
30554,1995,34451
30554,1994,24143
30625,2018,31529
30625,2017,305855
30625,2016,37874
30625,2015,41927
30625,2014,42494
30625,2013,42574
30625,2012,45526
30625,2011,13489
30625,2010,15822
30625,2009,25526
30625,2008,23784
30625,2007,16428
30625,2006,39981
30625,2004,16076
30625,2003,0
30625,2002,0
30625,2001,0
30625,2000,0
30625,1999,0
30625,1998,44587
30625,1997,48318
30625,1996,22480
